,merge,value,date,add_time,full_date
762,2023-11-02,4,2023-11-02T04:00:00.000Z,04:00:00.000Z,2023-11-02T04:00:00.000Z
763,2023-11-03,1,2023-11-03T04:00:00.000Z,04:00:00.000Z,2023-11-03T04:00:00.000Z
764,2023-11-06,1,2023-11-06T05:00:00.000Z,05:00:00.000Z,2023-11-06T05:00:00.000Z
765,2023-11-07,1,2023-11-07T05:00:00.000Z,05:00:00.000Z,2023-11-07T05:00:00.000Z
766,2023-11-08,4,2023-11-08T05:00:00.000Z,05:00:00.000Z,2023-11-08T05:00:00.000Z
767,2023-11-09,7,2023-11-09T05:00:00.000Z,05:00:00.000Z,2023-11-09T05:00:00.000Z
768,2023-11-11,1,2023-11-11T05:00:00.000Z,05:00:00.000Z,2023-11-11T05:00:00.000Z
769,2023-11-12,1,2023-11-12T05:00:00.000Z,05:00:00.000Z,2023-11-12T05:00:00.000Z
770,2023-11-13,1,2023-11-13T05:00:00.000Z,05:00:00.000Z,2023-11-13T05:00:00.000Z
771,2023-11-14,10,2023-11-14T05:00:00.000Z,05:00:00.000Z,2023-11-14T05:00:00.000Z
772,2023-11-15,6,2023-11-15T05:00:00.000Z,05:00:00.000Z,2023-11-15T05:00:00.000Z
773,2023-11-16,2,2023-11-16T05:00:00.000Z,05:00:00.000Z,2023-11-16T05:00:00.000Z
774,2023-11-17,1,2023-11-17T05:00:00.000Z,05:00:00.000Z,2023-11-17T05:00:00.000Z
775,2023-11-18,2,2023-11-18T05:00:00.000Z,05:00:00.000Z,2023-11-18T05:00:00.000Z
776,2023-11-20,3,2023-11-20T05:00:00.000Z,05:00:00.000Z,2023-11-20T05:00:00.000Z
777,2023-11-21,5,2023-11-21T05:00:00.000Z,05:00:00.000Z,2023-11-21T05:00:00.000Z
778,2023-11-27,2,2023-11-27T05:00:00.000Z,05:00:00.000Z,2023-11-27T05:00:00.000Z
779,2023-11-28,4,2023-11-28T05:00:00.000Z,05:00:00.000Z,2023-11-28T05:00:00.000Z
780,2023-11-29,2,2023-11-29T05:00:00.000Z,05:00:00.000Z,2023-11-29T05:00:00.000Z
781,2023-11-30,1,2023-11-30T05:00:00.000Z,05:00:00.000Z,2023-11-30T05:00:00.000Z
782,2023-12-02,4,2023-12-02T05:00:00.000Z,05:00:00.000Z,2023-12-02T05:00:00.000Z
783,2023-12-03,1,2023-12-03T05:00:00.000Z,05:00:00.000Z,2023-12-03T05:00:00.000Z
784,2023-12-04,3,2023-12-04T05:00:00.000Z,05:00:00.000Z,2023-12-04T05:00:00.000Z
785,2023-12-05,2,2023-12-05T05:00:00.000Z,05:00:00.000Z,2023-12-05T05:00:00.000Z
786,2023-12-06,1,2023-12-06T05:00:00.000Z,05:00:00.000Z,2023-12-06T05:00:00.000Z
787,2023-12-07,4,2023-12-07T05:00:00.000Z,05:00:00.000Z,2023-12-07T05:00:00.000Z
788,2023-12-09,1,2023-12-09T05:00:00.000Z,05:00:00.000Z,2023-12-09T05:00:00.000Z
789,2023-12-10,1,2023-12-10T05:00:00.000Z,05:00:00.000Z,2023-12-10T05:00:00.000Z
790,2023-12-11,1,2023-12-11T05:00:00.000Z,05:00:00.000Z,2023-12-11T05:00:00.000Z
791,2023-12-12,4,2023-12-12T05:00:00.000Z,05:00:00.000Z,2023-12-12T05:00:00.000Z
792,2023-12-13,6,2023-12-13T05:00:00.000Z,05:00:00.000Z,2023-12-13T05:00:00.000Z
793,2023-12-14,2,2023-12-14T05:00:00.000Z,05:00:00.000Z,2023-12-14T05:00:00.000Z
794,2023-12-16,1,2023-12-16T05:00:00.000Z,05:00:00.000Z,2023-12-16T05:00:00.000Z
795,2023-12-17,4,2023-12-17T05:00:00.000Z,05:00:00.000Z,2023-12-17T05:00:00.000Z
796,2023-12-18,2,2023-12-18T05:00:00.000Z,05:00:00.000Z,2023-12-18T05:00:00.000Z
797,2023-12-19,4,2023-12-19T05:00:00.000Z,05:00:00.000Z,2023-12-19T05:00:00.000Z
798,2023-12-20,6,2023-12-20T05:00:00.000Z,05:00:00.000Z,2023-12-20T05:00:00.000Z
799,2023-12-21,3,2023-12-21T05:00:00.000Z,05:00:00.000Z,2023-12-21T05:00:00.000Z
800,2023-12-22,1,2023-12-22T05:00:00.000Z,05:00:00.000Z,2023-12-22T05:00:00.000Z
801,2023-12-26,3,2023-12-26T05:00:00.000Z,05:00:00.000Z,2023-12-26T05:00:00.000Z
802,2023-12-27,2,2023-12-27T05:00:00.000Z,05:00:00.000Z,2023-12-27T05:00:00.000Z
803,2023-12-28,1,2023-12-28T05:00:00.000Z,05:00:00.000Z,2023-12-28T05:00:00.000Z
804,2023-12-30,1,2023-12-30T05:00:00.000Z,05:00:00.000Z,2023-12-30T05:00:00.000Z
805,2024-01-02,5,2024-01-02T05:00:00.000Z,05:00:00.000Z,2024-01-02T05:00:00.000Z
806,2024-01-04,3,2024-01-04T05:00:00.000Z,05:00:00.000Z,2024-01-04T05:00:00.000Z
807,2024-01-06,2,2024-01-06T05:00:00.000Z,05:00:00.000Z,2024-01-06T05:00:00.000Z
808,2024-01-08,1,2024-01-08T05:00:00.000Z,05:00:00.000Z,2024-01-08T05:00:00.000Z
809,2024-01-09,2,2024-01-09T05:00:00.000Z,05:00:00.000Z,2024-01-09T05:00:00.000Z
810,2024-01-10,5,2024-01-10T05:00:00.000Z,05:00:00.000Z,2024-01-10T05:00:00.000Z
811,2024-01-11,2,2024-01-11T05:00:00.000Z,05:00:00.000Z,2024-01-11T05:00:00.000Z
812,2024-01-15,2,2024-01-15T05:00:00.000Z,05:00:00.000Z,2024-01-15T05:00:00.000Z
813,2024-01-20,1,2024-01-20T05:00:00.000Z,05:00:00.000Z,2024-01-20T05:00:00.000Z
814,2024-01-21,1,2024-01-21T05:00:00.000Z,05:00:00.000Z,2024-01-21T05:00:00.000Z
815,2024-01-23,4,2024-01-23T05:00:00.000Z,05:00:00.000Z,2024-01-23T05:00:00.000Z
816,2024-01-24,1,2024-01-24T05:00:00.000Z,05:00:00.000Z,2024-01-24T05:00:00.000Z
817,2024-01-26,1,2024-01-26T05:00:00.000Z,05:00:00.000Z,2024-01-26T05:00:00.000Z
818,2024-01-29,1,2024-01-29T05:00:00.000Z,05:00:00.000Z,2024-01-29T05:00:00.000Z
819,2024-01-30,4,2024-01-30T05:00:00.000Z,05:00:00.000Z,2024-01-30T05:00:00.000Z
820,2024-01-31,3,2024-01-31T05:00:00.000Z,05:00:00.000Z,2024-01-31T05:00:00.000Z
821,2024-02-01,5,2024-02-01T05:00:00.000Z,05:00:00.000Z,2024-02-01T05:00:00.000Z
822,2024-02-05,1,2024-02-05T05:00:00.000Z,05:00:00.000Z,2024-02-05T05:00:00.000Z
823,2024-02-06,2,2024-02-06T05:00:00.000Z,05:00:00.000Z,2024-02-06T05:00:00.000Z
824,2024-02-07,2,2024-02-07T05:00:00.000Z,05:00:00.000Z,2024-02-07T05:00:00.000Z
825,2024-02-08,4,2024-02-08T05:00:00.000Z,05:00:00.000Z,2024-02-08T05:00:00.000Z
826,2024-02-09,1,2024-02-09T05:00:00.000Z,05:00:00.000Z,2024-02-09T05:00:00.000Z
827,2024-02-10,1,2024-02-10T05:00:00.000Z,05:00:00.000Z,2024-02-10T05:00:00.000Z
828,2024-02-11,1,2024-02-11T05:00:00.000Z,05:00:00.000Z,2024-02-11T05:00:00.000Z
829,2024-02-13,4,2024-02-13T05:00:00.000Z,05:00:00.000Z,2024-02-13T05:00:00.000Z
830,2024-02-14,2,2024-02-14T05:00:00.000Z,05:00:00.000Z,2024-02-14T05:00:00.000Z
831,2024-02-15,2,2024-02-15T05:00:00.000Z,05:00:00.000Z,2024-02-15T05:00:00.000Z
832,2024-02-16,1,2024-02-16T05:00:00.000Z,05:00:00.000Z,2024-02-16T05:00:00.000Z
833,2024-02-19,1,2024-02-19T05:00:00.000Z,05:00:00.000Z,2024-02-19T05:00:00.000Z
834,2024-02-20,5,2024-02-20T05:00:00.000Z,05:00:00.000Z,2024-02-20T05:00:00.000Z
835,2024-02-21,5,2024-02-21T05:00:00.000Z,05:00:00.000Z,2024-02-21T05:00:00.000Z
836,2024-02-22,1,2024-02-22T05:00:00.000Z,05:00:00.000Z,2024-02-22T05:00:00.000Z
837,2024-02-25,1,2024-02-25T05:00:00.000Z,05:00:00.000Z,2024-02-25T05:00:00.000Z
838,2024-02-26,1,2024-02-26T05:00:00.000Z,05:00:00.000Z,2024-02-26T05:00:00.000Z
839,2024-02-27,6,2024-02-27T05:00:00.000Z,05:00:00.000Z,2024-02-27T05:00:00.000Z
840,2024-02-28,5,2024-02-28T05:00:00.000Z,05:00:00.000Z,2024-02-28T05:00:00.000Z
841,2024-02-29,1,2024-02-29T05:00:00.000Z,05:00:00.000Z,2024-02-29T05:00:00.000Z
842,2024-03-02,2,2024-03-02T05:00:00.000Z,05:00:00.000Z,2024-03-02T05:00:00.000Z
843,2024-03-03,2,2024-03-03T05:00:00.000Z,05:00:00.000Z,2024-03-03T05:00:00.000Z
844,2024-03-04,1,2024-03-04T05:00:00.000Z,05:00:00.000Z,2024-03-04T05:00:00.000Z
845,2024-03-05,4,2024-03-05T05:00:00.000Z,05:00:00.000Z,2024-03-05T05:00:00.000Z
846,2024-03-06,1,2024-03-06T05:00:00.000Z,05:00:00.000Z,2024-03-06T05:00:00.000Z
847,2024-03-07,3,2024-03-07T05:00:00.000Z,05:00:00.000Z,2024-03-07T05:00:00.000Z
848,2024-03-08,1,2024-03-08T05:00:00.000Z,05:00:00.000Z,2024-03-08T05:00:00.000Z
849,2024-03-12,4,2024-03-12T04:00:00.000Z,04:00:00.000Z,2024-03-12T04:00:00.000Z
850,2024-03-13,4,2024-03-13T04:00:00.000Z,04:00:00.000Z,2024-03-13T04:00:00.000Z
851,2024-03-14,4,2024-03-14T04:00:00.000Z,04:00:00.000Z,2024-03-14T04:00:00.000Z
852,2024-03-19,4,2024-03-19T04:00:00.000Z,04:00:00.000Z,2024-03-19T04:00:00.000Z
853,2024-03-20,4,2024-03-20T04:00:00.000Z,04:00:00.000Z,2024-03-20T04:00:00.000Z
854,2024-03-21,1,2024-03-21T04:00:00.000Z,04:00:00.000Z,2024-03-21T04:00:00.000Z
855,2024-03-22,1,2024-03-22T04:00:00.000Z,04:00:00.000Z,2024-03-22T04:00:00.000Z
856,2024-03-23,1,2024-03-23T04:00:00.000Z,04:00:00.000Z,2024-03-23T04:00:00.000Z
857,2024-03-25,2,2024-03-25T04:00:00.000Z,04:00:00.000Z,2024-03-25T04:00:00.000Z
858,2024-03-26,3,2024-03-26T04:00:00.000Z,04:00:00.000Z,2024-03-26T04:00:00.000Z
859,2024-03-27,4,2024-03-27T04:00:00.000Z,04:00:00.000Z,2024-03-27T04:00:00.000Z
860,2024-03-28,3,2024-03-28T04:00:00.000Z,04:00:00.000Z,2024-03-28T04:00:00.000Z
861,2024-03-29,1,2024-03-29T04:00:00.000Z,04:00:00.000Z,2024-03-29T04:00:00.000Z
862,2024-03-30,1,2024-03-30T04:00:00.000Z,04:00:00.000Z,2024-03-30T04:00:00.000Z
863,2024-04-01,1,2024-04-01T04:00:00.000Z,04:00:00.000Z,2024-04-01T04:00:00.000Z
864,2024-04-02,2,2024-04-02T04:00:00.000Z,04:00:00.000Z,2024-04-02T04:00:00.000Z
865,2024-04-04,3,2024-04-04T04:00:00.000Z,04:00:00.000Z,2024-04-04T04:00:00.000Z
866,2024-04-06,2,2024-04-06T04:00:00.000Z,04:00:00.000Z,2024-04-06T04:00:00.000Z
867,2024-04-09,2,2024-04-09T04:00:00.000Z,04:00:00.000Z,2024-04-09T04:00:00.000Z
868,2024-04-10,4,2024-04-10T04:00:00.000Z,04:00:00.000Z,2024-04-10T04:00:00.000Z
869,2024-04-11,3,2024-04-11T04:00:00.000Z,04:00:00.000Z,2024-04-11T04:00:00.000Z
870,2024-04-12,1,2024-04-12T04:00:00.000Z,04:00:00.000Z,2024-04-12T04:00:00.000Z
871,2024-04-13,1,2024-04-13T04:00:00.000Z,04:00:00.000Z,2024-04-13T04:00:00.000Z
872,2024-04-14,2,2024-04-14T04:00:00.000Z,04:00:00.000Z,2024-04-14T04:00:00.000Z
873,2024-04-15,1,2024-04-15T04:00:00.000Z,04:00:00.000Z,2024-04-15T04:00:00.000Z
874,2024-04-16,6,2024-04-16T04:00:00.000Z,04:00:00.000Z,2024-04-16T04:00:00.000Z
875,2024-04-17,3,2024-04-17T04:00:00.000Z,04:00:00.000Z,2024-04-17T04:00:00.000Z
876,2024-04-18,1,2024-04-18T04:00:00.000Z,04:00:00.000Z,2024-04-18T04:00:00.000Z
877,2024-04-23,2,2024-04-23T04:00:00.000Z,04:00:00.000Z,2024-04-23T04:00:00.000Z
878,2024-04-24,1,2024-04-24T04:00:00.000Z,04:00:00.000Z,2024-04-24T04:00:00.000Z
879,2024-04-25,2,2024-04-25T04:00:00.000Z,04:00:00.000Z,2024-04-25T04:00:00.000Z
880,2024-04-26,1,2024-04-26T04:00:00.000Z,04:00:00.000Z,2024-04-26T04:00:00.000Z
881,2024-04-27,1,2024-04-27T04:00:00.000Z,04:00:00.000Z,2024-04-27T04:00:00.000Z
882,2024-04-29,1,2024-04-29T04:00:00.000Z,04:00:00.000Z,2024-04-29T04:00:00.000Z
883,2024-04-30,2,2024-04-30T04:00:00.000Z,04:00:00.000Z,2024-04-30T04:00:00.000Z
884,2024-05-02,3,2024-05-02T04:00:00.000Z,04:00:00.000Z,2024-05-02T04:00:00.000Z
885,2024-05-03,1,2024-05-03T04:00:00.000Z,04:00:00.000Z,2024-05-03T04:00:00.000Z
886,2024-05-05,2,2024-05-05T04:00:00.000Z,04:00:00.000Z,2024-05-05T04:00:00.000Z
887,2024-05-06,1,2024-05-06T04:00:00.000Z,04:00:00.000Z,2024-05-06T04:00:00.000Z
888,2024-05-07,1,2024-05-07T04:00:00.000Z,04:00:00.000Z,2024-05-07T04:00:00.000Z
889,2024-05-08,5,2024-05-08T04:00:00.000Z,04:00:00.000Z,2024-05-08T04:00:00.000Z
890,2024-05-09,3,2024-05-09T04:00:00.000Z,04:00:00.000Z,2024-05-09T04:00:00.000Z
891,2024-05-15,4,2024-05-15T04:00:00.000Z,04:00:00.000Z,2024-05-15T04:00:00.000Z
892,2024-05-16,1,2024-05-16T04:00:00.000Z,04:00:00.000Z,2024-05-16T04:00:00.000Z
893,2024-05-18,1,2024-05-18T04:00:00.000Z,04:00:00.000Z,2024-05-18T04:00:00.000Z
894,2024-05-20,1,2024-05-20T04:00:00.000Z,04:00:00.000Z,2024-05-20T04:00:00.000Z
895,2024-05-22,1,2024-05-22T04:00:00.000Z,04:00:00.000Z,2024-05-22T04:00:00.000Z
896,2024-05-23,2,2024-05-23T04:00:00.000Z,04:00:00.000Z,2024-05-23T04:00:00.000Z
897,2024-05-24,1,2024-05-24T04:00:00.000Z,04:00:00.000Z,2024-05-24T04:00:00.000Z
898,2024-05-26,3,2024-05-26T04:00:00.000Z,04:00:00.000Z,2024-05-26T04:00:00.000Z
899,2024-05-27,4,2024-05-27T04:00:00.000Z,04:00:00.000Z,2024-05-27T04:00:00.000Z
900,2024-05-28,5,2024-05-28T04:00:00.000Z,04:00:00.000Z,2024-05-28T04:00:00.000Z
901,2024-05-29,2,2024-05-29T04:00:00.000Z,04:00:00.000Z,2024-05-29T04:00:00.000Z
902,2024-05-30,1,2024-05-30T04:00:00.000Z,04:00:00.000Z,2024-05-30T04:00:00.000Z
903,2024-06-02,1,2024-06-02T04:00:00.000Z,04:00:00.000Z,2024-06-02T04:00:00.000Z
904,2024-06-03,1,2024-06-03T04:00:00.000Z,04:00:00.000Z,2024-06-03T04:00:00.000Z
905,2024-06-04,2,2024-06-04T04:00:00.000Z,04:00:00.000Z,2024-06-04T04:00:00.000Z
906,2024-06-05,1,2024-06-05T04:00:00.000Z,04:00:00.000Z,2024-06-05T04:00:00.000Z
907,2024-06-06,4,2024-06-06T04:00:00.000Z,04:00:00.000Z,2024-06-06T04:00:00.000Z
908,2024-06-10,1,2024-06-10T04:00:00.000Z,04:00:00.000Z,2024-06-10T04:00:00.000Z
909,2024-06-11,3,2024-06-11T04:00:00.000Z,04:00:00.000Z,2024-06-11T04:00:00.000Z
910,2024-06-12,2,2024-06-12T04:00:00.000Z,04:00:00.000Z,2024-06-12T04:00:00.000Z
911,2024-06-13,5,2024-06-13T04:00:00.000Z,04:00:00.000Z,2024-06-13T04:00:00.000Z
912,2024-06-17,2,2024-06-17T04:00:00.000Z,04:00:00.000Z,2024-06-17T04:00:00.000Z
913,2024-06-18,2,2024-06-18T04:00:00.000Z,04:00:00.000Z,2024-06-18T04:00:00.000Z
914,2024-06-19,2,2024-06-19T04:00:00.000Z,04:00:00.000Z,2024-06-19T04:00:00.000Z
915,2024-06-20,2,2024-06-20T04:00:00.000Z,04:00:00.000Z,2024-06-20T04:00:00.000Z
916,2024-06-21,2,2024-06-21T04:00:00.000Z,04:00:00.000Z,2024-06-21T04:00:00.000Z
917,2024-06-24,2,2024-06-24T04:00:00.000Z,04:00:00.000Z,2024-06-24T04:00:00.000Z
918,2024-06-25,6,2024-06-25T04:00:00.000Z,04:00:00.000Z,2024-06-25T04:00:00.000Z
919,2024-06-26,4,2024-06-26T04:00:00.000Z,04:00:00.000Z,2024-06-26T04:00:00.000Z
920,2024-06-27,2,2024-06-27T04:00:00.000Z,04:00:00.000Z,2024-06-27T04:00:00.000Z
921,2024-06-28,1,2024-06-28T04:00:00.000Z,04:00:00.000Z,2024-06-28T04:00:00.000Z
922,2024-06-29,1,2024-06-29T04:00:00.000Z,04:00:00.000Z,2024-06-29T04:00:00.000Z
923,2024-06-30,1,2024-06-30T04:00:00.000Z,04:00:00.000Z,2024-06-30T04:00:00.000Z
924,2024-07-11,3,2024-07-11T04:00:00.000Z,04:00:00.000Z,2024-07-11T04:00:00.000Z
925,2024-07-12,1,2024-07-12T04:00:00.000Z,04:00:00.000Z,2024-07-12T04:00:00.000Z
926,2024-07-16,1,2024-07-16T04:00:00.000Z,04:00:00.000Z,2024-07-16T04:00:00.000Z
927,2024-07-17,2,2024-07-17T04:00:00.000Z,04:00:00.000Z,2024-07-17T04:00:00.000Z
928,2024-07-18,2,2024-07-18T04:00:00.000Z,04:00:00.000Z,2024-07-18T04:00:00.000Z
929,2024-07-27,1,2024-07-27T04:00:00.000Z,04:00:00.000Z,2024-07-27T04:00:00.000Z
930,2024-07-31,1,2024-07-31T04:00:00.000Z,04:00:00.000Z,2024-07-31T04:00:00.000Z
931,2024-08-03,2,2024-08-03T04:00:00.000Z,04:00:00.000Z,2024-08-03T04:00:00.000Z
932,2024-08-06,16,2024-08-06T04:00:00.000Z,04:00:00.000Z,2024-08-06T04:00:00.000Z
933,2024-08-07,1,2024-08-07T04:00:00.000Z,04:00:00.000Z,2024-08-07T04:00:00.000Z
934,2024-08-08,3,2024-08-08T04:00:00.000Z,04:00:00.000Z,2024-08-08T04:00:00.000Z
935,2024-08-10,1,2024-08-10T04:00:00.000Z,04:00:00.000Z,2024-08-10T04:00:00.000Z
936,2024-08-11,1,2024-08-11T04:00:00.000Z,04:00:00.000Z,2024-08-11T04:00:00.000Z
937,2024-08-13,2,2024-08-13T04:00:00.000Z,04:00:00.000Z,2024-08-13T04:00:00.000Z
938,2024-08-14,2,2024-08-14T04:00:00.000Z,04:00:00.000Z,2024-08-14T04:00:00.000Z
939,2024-08-15,1,2024-08-15T04:00:00.000Z,04:00:00.000Z,2024-08-15T04:00:00.000Z
940,2024-08-16,2,2024-08-16T04:00:00.000Z,04:00:00.000Z,2024-08-16T04:00:00.000Z
941,2024-08-21,1,2024-08-21T04:00:00.000Z,04:00:00.000Z,2024-08-21T04:00:00.000Z
942,2024-08-22,1,2024-08-22T04:00:00.000Z,04:00:00.000Z,2024-08-22T04:00:00.000Z
943,2024-08-24,1,2024-08-24T04:00:00.000Z,04:00:00.000Z,2024-08-24T04:00:00.000Z
944,2024-09-01,2,2024-09-01T04:00:00.000Z,04:00:00.000Z,2024-09-01T04:00:00.000Z
945,2024-09-03,1,2024-09-03T04:00:00.000Z,04:00:00.000Z,2024-09-03T04:00:00.000Z
946,2024-09-04,1,2024-09-04T04:00:00.000Z,04:00:00.000Z,2024-09-04T04:00:00.000Z
947,2024-09-05,4,2024-09-05T04:00:00.000Z,04:00:00.000Z,2024-09-05T04:00:00.000Z
948,2024-09-06,1,2024-09-06T04:00:00.000Z,04:00:00.000Z,2024-09-06T04:00:00.000Z
949,2024-09-07,1,2024-09-07T04:00:00.000Z,04:00:00.000Z,2024-09-07T04:00:00.000Z
950,2024-09-08,2,2024-09-08T04:00:00.000Z,04:00:00.000Z,2024-09-08T04:00:00.000Z
951,2024-09-09,2,2024-09-09T04:00:00.000Z,04:00:00.000Z,2024-09-09T04:00:00.000Z
952,2024-09-10,3,2024-09-10T04:00:00.000Z,04:00:00.000Z,2024-09-10T04:00:00.000Z
953,2024-09-11,3,2024-09-11T04:00:00.000Z,04:00:00.000Z,2024-09-11T04:00:00.000Z
954,2024-09-12,1,2024-09-12T04:00:00.000Z,04:00:00.000Z,2024-09-12T04:00:00.000Z
955,2024-09-13,1,2024-09-13T04:00:00.000Z,04:00:00.000Z,2024-09-13T04:00:00.000Z
956,2024-09-14,1,2024-09-14T04:00:00.000Z,04:00:00.000Z,2024-09-14T04:00:00.000Z
957,2024-09-16,2,2024-09-16T04:00:00.000Z,04:00:00.000Z,2024-09-16T04:00:00.000Z
958,2024-09-17,4,2024-09-17T04:00:00.000Z,04:00:00.000Z,2024-09-17T04:00:00.000Z
959,2024-09-18,4,2024-09-18T04:00:00.000Z,04:00:00.000Z,2024-09-18T04:00:00.000Z
960,2024-09-19,2,2024-09-19T04:00:00.000Z,04:00:00.000Z,2024-09-19T04:00:00.000Z
961,2024-09-20,2,2024-09-20T04:00:00.000Z,04:00:00.000Z,2024-09-20T04:00:00.000Z
962,2024-09-26,1,2024-09-26T04:00:00.000Z,04:00:00.000Z,2024-09-26T04:00:00.000Z
963,2024-09-27,1,2024-09-27T04:00:00.000Z,04:00:00.000Z,2024-09-27T04:00:00.000Z
964,2024-09-29,1,2024-09-29T04:00:00.000Z,04:00:00.000Z,2024-09-29T04:00:00.000Z
965,2024-09-30,1,2024-09-30T04:00:00.000Z,04:00:00.000Z,2024-09-30T04:00:00.000Z
966,2024-10-01,2,2024-10-01T04:00:00.000Z,04:00:00.000Z,2024-10-01T04:00:00.000Z
967,2024-10-05,1,2024-10-05T04:00:00.000Z,04:00:00.000Z,2024-10-05T04:00:00.000Z
968,2024-10-07,3,2024-10-07T04:00:00.000Z,04:00:00.000Z,2024-10-07T04:00:00.000Z
969,2024-10-08,2,2024-10-08T04:00:00.000Z,04:00:00.000Z,2024-10-08T04:00:00.000Z
970,2024-10-09,3,2024-10-09T04:00:00.000Z,04:00:00.000Z,2024-10-09T04:00:00.000Z
971,2024-10-10,3,2024-10-10T04:00:00.000Z,04:00:00.000Z,2024-10-10T04:00:00.000Z
972,2024-10-15,5,2024-10-15T04:00:00.000Z,04:00:00.000Z,2024-10-15T04:00:00.000Z
973,2024-10-16,2,2024-10-16T04:00:00.000Z,04:00:00.000Z,2024-10-16T04:00:00.000Z
974,2024-10-17,1,2024-10-17T04:00:00.000Z,04:00:00.000Z,2024-10-17T04:00:00.000Z
975,2024-10-19,1,2024-10-19T04:00:00.000Z,04:00:00.000Z,2024-10-19T04:00:00.000Z
976,2024-10-20,1,2024-10-20T04:00:00.000Z,04:00:00.000Z,2024-10-20T04:00:00.000Z
977,2024-10-21,1,2024-10-21T04:00:00.000Z,04:00:00.000Z,2024-10-21T04:00:00.000Z
978,2024-10-22,2,2024-10-22T04:00:00.000Z,04:00:00.000Z,2024-10-22T04:00:00.000Z
979,2024-10-24,1,2024-10-24T04:00:00.000Z,04:00:00.000Z,2024-10-24T04:00:00.000Z
980,2024-10-25,1,2024-10-25T04:00:00.000Z,04:00:00.000Z,2024-10-25T04:00:00.000Z
981,2024-10-29,1,2024-10-29T04:00:00.000Z,04:00:00.000Z,2024-10-29T04:00:00.000Z
982,2024-11-07,3,2024-11-07T05:00:00.000Z,05:00:00.000Z,2024-11-07T05:00:00.000Z
983,2024-11-08,1,2024-11-08T05:00:00.000Z,05:00:00.000Z,2024-11-08T05:00:00.000Z
984,2024-11-09,1,2024-11-09T05:00:00.000Z,05:00:00.000Z,2024-11-09T05:00:00.000Z
985,2024-11-12,2,2024-11-12T05:00:00.000Z,05:00:00.000Z,2024-11-12T05:00:00.000Z
986,2024-11-13,3,2024-11-13T05:00:00.000Z,05:00:00.000Z,2024-11-13T05:00:00.000Z
987,2024-11-14,2,2024-11-14T05:00:00.000Z,05:00:00.000Z,2024-11-14T05:00:00.000Z
988,2024-11-18,1,2024-11-18T05:00:00.000Z,05:00:00.000Z,2024-11-18T05:00:00.000Z
989,2024-11-19,4,2024-11-19T05:00:00.000Z,05:00:00.000Z,2024-11-19T05:00:00.000Z
990,2024-11-20,4,2024-11-20T05:00:00.000Z,05:00:00.000Z,2024-11-20T05:00:00.000Z
991,2024-11-21,3,2024-11-21T05:00:00.000Z,05:00:00.000Z,2024-11-21T05:00:00.000Z
992,2024-11-23,2,2024-11-23T05:00:00.000Z,05:00:00.000Z,2024-11-23T05:00:00.000Z
993,2024-11-25,1,2024-11-25T05:00:00.000Z,05:00:00.000Z,2024-11-25T05:00:00.000Z
994,2024-11-26,5,2024-11-26T05:00:00.000Z,05:00:00.000Z,2024-11-26T05:00:00.000Z
995,2024-11-27,1,2024-11-27T05:00:00.000Z,05:00:00.000Z,2024-11-27T05:00:00.000Z
996,2024-12-02,1,2024-12-02T05:00:00.000Z,05:00:00.000Z,2024-12-02T05:00:00.000Z
997,2024-12-03,1,2024-12-03T05:00:00.000Z,05:00:00.000Z,2024-12-03T05:00:00.000Z
998,2024-12-04,1,2024-12-04T05:00:00.000Z,05:00:00.000Z,2024-12-04T05:00:00.000Z
999,2024-12-05,5,2024-12-05T05:00:00.000Z,05:00:00.000Z,2024-12-05T05:00:00.000Z
1000,2024-12-07,1,2024-12-07T05:00:00.000Z,05:00:00.000Z,2024-12-07T05:00:00.000Z
1001,2024-12-09,1,2024-12-09T05:00:00.000Z,05:00:00.000Z,2024-12-09T05:00:00.000Z
1002,2024-12-10,3,2024-12-10T05:00:00.000Z,05:00:00.000Z,2024-12-10T05:00:00.000Z
1003,2024-12-11,6,2024-12-11T05:00:00.000Z,05:00:00.000Z,2024-12-11T05:00:00.000Z
1004,2024-12-12,2,2024-12-12T05:00:00.000Z,05:00:00.000Z,2024-12-12T05:00:00.000Z
1005,2024-12-14,2,2024-12-14T05:00:00.000Z,05:00:00.000Z,2024-12-14T05:00:00.000Z
1006,2024-12-17,4,2024-12-17T05:00:00.000Z,05:00:00.000Z,2024-12-17T05:00:00.000Z
1007,2024-12-18,4,2024-12-18T05:00:00.000Z,05:00:00.000Z,2024-12-18T05:00:00.000Z
1008,2024-12-24,1,2024-12-24T05:00:00.000Z,05:00:00.000Z,2024-12-24T05:00:00.000Z
1009,2024-12-31,1,2024-12-31T05:00:00.000Z,05:00:00.000Z,2024-12-31T05:00:00.000Z
